Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
1F,1992-03-29,,Vasco,Flamengo,4,2
1F,1992-03-30,,Atlético Paranaense,Fluminense,1,0
1F,1992-03-30,,Santos,Internacional,4,0
1F,1992-04-04,,Paysandu,Botafogo,0,2
1F,1992-04-04,,Cruzeiro,São Paulo,0,2
1F,1992-04-05,,Goiás,Sport,5,2
1F,1992-04-05,,Guarani,Internacional,1,0
1F,1992-04-05,,Náutico,Atlético Mineiro,0,4
1F,1992-04-05,,Fluminense,Bragantino,3,0
1F,1992-04-05,,Flamengo,Atlético Paranaense,2,0
1F,1992-04-06,,Bahia,Corinthians,0,2
1F,1992-04-06,,Palmeiras,Santos,1,1
1F,1992-04-06,,Portuguesa,Vasco,1,1
1F,1992-04-11,,São Paulo,Fluminense,1,0
1F,1992-04-11,,Santos,Atlético Mineiro,0,0
1F,1992-04-12,,Paysandu,Guarani,3,0
1F,1992-04-12,,Sport,Bahia,0,1
1F,1992-04-12,,Cruzeiro,Náutico,0,0
1F,1992-04-12,,Portuguesa,Palmeiras,0,2
1F,1992-04-12,,Botafogo,Vasco,1,2
1F,1992-04-12,,Corinthians,Flamengo,1,3
1F,1992-04-13,,Internacional,Atlético Paranaense,1,1
1F,1992-04-13,,Bragantino,Goiás,2,0
1F,1992-04-18,,São Paulo,Portuguesa,0,1
1F,1992-04-18,,Bahia,Palmeiras,0,1
1F,1992-04-18,,Guarani,Corinthians,1,0
1F,1992-04-19,,Atlético Mineiro,Bragantino,2,1
1F,1992-04-19,,Botafogo,Goiás,6,0
1F,1992-04-19,,Fluminense,Flamengo,1,1
1F,1992-04-19,,Paysandu,Internacional,0,1
1F,1992-04-20,,Atlético Paranaense,Sport,1,1
1F,1992-04-20,,Náutico,Santos,0,2
1F,1992-04-25,,Goiás,São Paulo,1,1
1F,1992-04-25,,Bragantino,Vasco,0,0
1F,1992-04-26,,Bahia,Paysandu,4,0
1F,1992-04-26,,Atlético Mineiro,Portuguesa,1,0
1F,1992-04-26,,Corinthians,Internacional,1,1
1F,1992-04-26,,Palmeiras,Cruzeiro,1,0
1F,1992-04-26,,Botafogo,Santos,2,0
1F,1992-04-26,,Flamengo,Sport,1,2
1F,1992-04-27,,Náutico,Fluminense,1,1
1F,1992-04-27,,Atlético Paranaense,Guarani,1,1
1F,1992-05-02,,Santos,Atlético Paranaense,2,2
1F,1992-05-02,,Internacional,Botafogo,0,2
1F,1992-05-02,,Palmeiras,Goiás,3,0
1F,1992-05-03,,Fluminense,Guarani,0,0
1F,1992-05-03,,Portuguesa,Náutico,3,1
1F,1992-05-03,,Sport,Atlético Mineiro,0,0
1F,1992-05-03,,Cruzeiro,Bahia,1,1
1F,1992-05-03,,São Paulo,Vasco,1,0
1F,1992-05-03,,Flamengo,Paysandu,4,1
1F,1992-05-04,,Bragantino,Corinthians,1,1
1F,1992-05-06,,Vasco,Cruzeiro,0,1
1F,1992-05-09,,Portuguesa,Flamengo,1,1
1F,1992-05-09,,Goiás,Corinthians,4,2
1F,1992-05-09,,Santos,Cruzeiro,1,2
1F,1992-05-10,,Guarani,Bragantino,2,0
1F,1992-05-10,,Fluminense,Sport,1,1
1F,1992-05-10,,Atlético Mineiro,Bahia,1,0
1F,1992-05-10,,Atlético Paranaense,Paysandu,3,2
1F,1992-05-10,,Vasco,Internacional,2,0
1F,1992-05-10,,São Paulo,Botafogo,3,0
1F,1992-05-11,,Náutico,Palmeiras,1,0
1F,1992-05-23,,Corinthians,Fluminense,1,0
1F,1992-05-23,,Paysandu,São Paulo,3,0
1F,1992-05-24,,Cruzeiro,Portuguesa,1,1
1F,1992-05-24,,Internacional,Sport,0,0
1F,1992-05-24,,Guarani,Atlético Mineiro,0,1
1F,1992-05-24,,Flamengo,Goiás,3,1
1F,1992-05-24,,Botafogo,Bragantino,0,2
1F,1992-05-24,,Palmeiras,Atlético Paranaense,1,0
1F,1992-05-25,,Náutico,Vasco,1,1
1F,1992-05-25,,Bahia,Santos,0,2
1F,1992-05-26,,Fluminense,Cruzeiro,1,1
1F,1992-05-31,,Bragantino,Bahia,0,0
1F,1992-05-31,,Flamengo,Internacional,2,0
1F,1992-05-31,,Goiás,Portuguesa,1,1
1F,1992-05-31,,Sport,Palmeiras,0,2
1F,1992-05-31,,Guarani,Botafogo,2,1
1F,1992-05-31,,Vasco,Santos,0,0
1F,1992-05-31,,São Paulo,Náutico,2,0
1F,1992-05-31,,Atlético Paranaense,Corinthians,0,1
1F,1992-05-31,,Atlético Mineiro,Paysandu,0,0
Grp.B,1992-06-06,,Botafogo,Cruzeiro,2,1
Grp.B,1992-06-07,,Bragantino,Corinthians,2,1
Grp.A,1992-06-07,,Vasco,Santos,3,3
Grp.B,1992-06-13,,Corinthians,Botafogo,0,1
Grp.B,1992-06-13,,Cruzeiro,Bragantino,1,0
Grp.A,1992-06-14,,Flamengo,São Paulo,1,0
Grp.B,1992-06-20,,Cruzeiro,Corinthians,1,3
Grp.A,1992-06-20,,Santos,Flamengo,1,0
Grp.A,1992-06-21,,São Paulo,Vasco,2,2
Grp.B,1992-06-21,,Bragantino,Botafogo,1,1
Grp.B,1992-06-27,,Botafogo,Bragantino,0,1
Grp.A,1992-06-27,,Santos,São Paulo,1,1
Grp.B,1992-06-28,,Corinthians,Cruzeiro,3,1
Grp.A,1992-06-28,,Flamengo,Vasco,1,1
Grp.A,1992-07-01,,São Paulo,Santos,1,0
Grp.A,1992-07-01,,Vasco,Flamengo,0,2
Grp.B,1992-07-04,,Cruzeiro,Botafogo,1,2
Grp.A,1992-07-04,,São Paulo,Flamengo,2,0
Grp.B,1992-07-05,,Corinthians,Bragantino,1,1
Grp.A,1992-07-05,,Santos,Vasco,1,1
Grp.A,1992-07-08,,Flamengo,Santos,3,1
Grp.A,1992-07-08,,Vasco,São Paulo,3,0
Grp.B,1992-07-09,,Bragantino,Cruzeiro,1,0
Grp.B,1992-07-09,,Botafogo,Corinthians,1,0
F,1992-07-12,,Flamengo,Botafogo,3,0
F,1992-07-19,,Botafogo,Flamengo,2,2
Grp.B,1993-09-04,,Grêmio,Fluminense,3,2
Grp.C,1993-09-04,,Goiás,Vitória,0,3
Grp.D,1993-09-04,,Portuguesa,Criciúma,5,2
Grp.D,1993-09-04,,Desportiva Ferroviária,Coritiba,0,1
Grp.D,1993-09-04,,Paraná,América Mineiro,1,3
Grp.B,1993-09-04,,Guarani,Palmeiras,1,1
Grp.D,1993-09-04,,Atlético Paranaense,União São João,0,3
Grp.B,1993-09-05,,Vasco,Atlético Mineiro,1,0
Grp.A,1993-09-06,,Bragantino,Botafogo,0,0
Grp.A,1993-09-06,,São Paulo,Internacional,3,2
Grp.C,1993-09-07,,Ceará,Fortaleza,3,1
Grp.C,1993-09-07,,Remo,Paysandu,2,1
Grp.A,1993-09-07,,Cruzeiro,Corinthians,0,2
Grp.B,1993-09-07,,Sport,Santos,0,2
Grp.A,1993-09-07,,Bahia,Flamengo,1,1
Grp.C,1993-09-11,,Vitória,Fortaleza,0,0
Grp.C,1993-09-11,,Santa Cruz,Paysandu,0,1
Grp.B,1993-09-11,,Atlético Mineiro,Santos,1,1
Grp.A,1993-09-11,,Internacional,Botafogo,1,0
Grp.D,1993-09-11,,União São João,Portuguesa,2,1
Grp.A,1993-09-12,,Bahia,Cruzeiro,1,3
Grp.A,1993-09-12,,Flamengo,Bragantino,1,1
Grp.A,1993-09-12,,São Paulo,Corinthians,1,1
Grp.C,1993-09-12,,Remo,Náutico,2,1
Grp.D,1993-09-12,,Paraná,Desportiva Ferroviária,6,1
Grp.D,1993-09-12,,América Mineiro,Atlético Paranaense,0,0
Grp.B,1993-09-12,,Palmeiras,Sport,3,0
Grp.D,1993-09-12,,Criciúma,Coritiba,1,0
Grp.C,1993-09-12,,Ceará,Goiás,3,1
Grp.B,1993-09-13,,Guarani,Grêmio,2,2
Grp.D,1993-09-15,,Criciúma,Desportiva Ferroviária,2,1
Grp.C,1993-09-15,,Goiás,Remo,1,2
Grp.C,1993-09-15,,Paysandu,Náutico,1,1
Grp.C,1993-09-15,,Fortaleza,Santa Cruz,1,2
Grp.A,1993-09-15,,Bahia,Botafogo,1,0
Grp.D,1993-09-15,,Portuguesa,América Mineiro,1,2
Grp.C,1993-09-15,,Ceará,Vitória,0,3
Grp.D,1993-09-15,,Coritiba,União São João,1,1
Grp.D,1993-09-16,,Atlético Paranaense,Paraná,0,0
Grp.B,1993-09-18,,Atlético Mineiro,Sport,0,1
Grp.C,1993-09-18,,Vitória,Remo,2,1
Grp.D,1993-09-18,,América Mineiro,Coritiba,0,0
Grp.D,1993-09-18,,Paraná,Portuguesa,1,0
Grp.D,1993-09-18,,Desportiva Ferroviária,Atlético Paranaense,1,1
Grp.D,1993-09-18,,União São João,Criciúma,5,1
Grp.C,1993-09-18,,Paysandu,Goiás,1,1
Grp.C,1993-09-18,,Fortaleza,Náutico,1,1
Grp.C,1993-09-18,,Ceará,Santa Cruz,0,1
Grp.B,1993-09-18,,Santos,Fluminense,0,2
Grp.B,1993-09-18,,Grêmio,Palmeiras,1,1
Grp.A,1993-09-18,,Cruzeiro,Flamengo,1,2
Grp.A,1993-09-18,,São Paulo,Bahia,2,0
Grp.B,1993-09-20,,Vasco,Guarani,0,0
Grp.A,1993-09-20,,Internacional,Bragantino,1,1
Grp.A,1993-09-20,,Botafogo,Corinthians,0,1
Grp.A,1993-09-22,,Flamengo,São Paulo,2,0
Grp.D,1993-09-22,,Desportiva Ferroviária,União São João,1,0
Grp.C,1993-09-22,,Paysandu,Vitória,2,0
Grp.B,1993-09-22,,Guarani,Santos,2,1
Grp.C,1993-09-22,,Fortaleza,Goiás,1,1
Grp.B,1993-09-22,,Sport,Grêmio,1,0
Grp.D,1993-09-22,,Criciúma,América Mineiro,3,1
Grp.D,1993-09-22,,Coritiba,Paraná,0,0
Grp.C,1993-09-22,,Santa Cruz,Remo,5,1
Grp.C,1993-09-22,,Ceará,Náutico,1,0
Grp.B,1993-09-22,,Fluminense,Atlético Mineiro,2,0
Grp.D,1993-09-22,,Portuguesa,Atlético Paranaense,2,0
Grp.A,1993-09-25,,Bragantino,Corinthians,0,0
Grp.B,1993-09-25,,Sport,Fluminense,1,1
Grp.A,1993-09-26,,Botafogo,Flamengo,0,1
Grp.B,1993-09-26,,Santos,Palmeiras,3,1
Grp.B,1993-09-26,,Atlético Mineiro,Guarani,1,0
Grp.C,1993-09-26,,Náutico,Vitória,0,2
Grp.B,1993-09-26,,Vasco,Grêmio,2,4
Grp.A,1993-09-26,,Internacional,Bahia,1,0
Grp.A,1993-09-26,,São Paulo,Cruzeiro,0,0
Grp.C,1993-09-26,,Remo,Ceará,2,0
Grp.D,1993-09-26,,Paraná,Criciúma,2,0
Grp.C,1993-09-26,,Goiás,Santa Cruz,1,0
Grp.C,1993-09-26,,Fortaleza,Paysandu,0,2
Grp.D,1993-09-26,,América Mineiro,União São João,1,3
Grp.D,1993-09-26,,Atlético Paranaense,Coritiba,1,3
Grp.D,1993-09-26,,Portuguesa,Desportiva Ferroviária,3,1
Grp.A,1993-09-29,,Bahia,Corinthians,1,3
Grp.B,1993-09-29,,Guarani,Fluminense,3,1
Grp.C,1993-09-29,,Remo,Fortaleza,6,0
Grp.C,1993-09-29,,Ceará,Paysandu,2,0
Grp.D,1993-09-29,,Desportiva Ferroviária,América Mineiro,1,4
Grp.D,1993-09-29,,Criciúma,Atlético Paranaense,3,0
Grp.D,1993-09-29,,Coritiba,Portuguesa,2,2
Grp.A,1993-09-29,,Flamengo,Internacional,3,0
Grp.C,1993-09-29,,Náutico,Goiás,0,0
Grp.B,1993-09-29,,Grêmio,Santos,0,1
Grp.B,1993-09-29,,Vasco,Sport,0,1
Grp.D,1993-09-29,,União São João,Paraná,0,0
Grp.C,1993-09-30,,Vitória,Santa Cruz,2,1
Grp.B,1993-09-30,,Palmeiras,Atlético Mineiro,1,0
Grp.B,1993-10-02,,Santos,Vasco,1,1
Grp.A,1993-10-03,,Botafogo,São Paulo,0,4
Grp.A,1993-10-03,,Internacional,Cruzeiro,3,0
Grp.A,1993-10-03,,Bahia,Bragantino,1,0
Grp.B,1993-10-03,,Atlético Mineiro,Grêmio,0,0
Grp.B,1993-10-03,,Fluminense,Palmeiras,2,4
Grp.A,1993-10-03,,Corinthians,Flamengo,1,0
Grp.B,1993-10-04,,Sport,Guarani,0,0
Grp.A,1993-10-06,,Bragantino,Cruzeiro,1,0
Grp.D,1993-10-06,,Coritiba,Desportiva Ferroviária,0,0
Grp.D,1993-10-06,,União São João,Atlético Paranaense,0,1
Grp.C,1993-10-06,,Paysandu,Remo,1,1
Grp.B,1993-10-06,,Fluminense,Vasco,1,3
Grp.D,1993-10-06,,Criciúma,Portuguesa,1,2
Grp.C,1993-10-06,,Fortaleza,Ceará,0,1
Grp.C,1993-10-06,,Santa Cruz,Náutico,1,2
Grp.D,1993-10-06,,América Mineiro,Paraná,2,2
Grp.C,1993-10-07,,Vitória,Goiás,3,1
Grp.B,1993-10-09,,Fluminense,Grêmio,0,1
Grp.B,1993-10-09,,Santos,Sport,3,0
Grp.A,1993-10-09,,Cruzeiro,Botafogo,3,0
Grp.A,1993-10-09,,Flamengo,Bahia,1,1
Grp.D,1993-10-09,,Portuguesa,União São João,2,1
Grp.B,1993-10-09,,Palmeiras,Vasco,2,0
Grp.A,1993-10-09,16:00,Corinthians,Internacional,2,0
Grp.D,1993-10-10,,Desportiva Ferroviária,Paraná,0,0
Grp.C,1993-10-10,,Goiás,Ceará,2,2
Grp.A,1993-10-10,,São Paulo,Bragantino,3,3
Grp.D,1993-10-10,,Coritiba,Criciúma,1,1
Grp.C,1993-10-10,,Fortaleza,Vitória,3,1
Grp.B,1993-10-10,,Palmeiras,Guarani,3,1
Grp.C,1993-10-10,,Náutico,Remo,1,0
Grp.D,1993-10-10,,Atlético Paranaense,América Mineiro,5,1
Grp.C,1993-10-11,,Paysandu,Santa Cruz,2,1
Grp.A,1993-10-12,,Corinthians,Bahia,5,1
Grp.B,1993-10-12,,Atlético Mineiro,Vasco,1,3
Grp.C,1993-10-13,,Goiás,Náutico,3,0
Grp.A,1993-10-13,,Bragantino,Internacional,3,3
Grp.C,1993-10-13,,Fortaleza,Remo,2,1
Grp.D,1993-10-13,,União São João,Coritiba,3,1
Grp.D,1993-10-13,,Desportiva Ferroviária,Criciúma,1,2
Grp.D,1993-10-13,,Paraná,Atlético Paranaense,0,4
Grp.D,1993-10-13,,América Mineiro,Portuguesa,4,1
Grp.C,1993-10-14,,Paysandu,Ceará,1,0
Grp.C,1993-10-14,,Santa Cruz,Vitória,0,0
Grp.D,1993-10-16,,Portuguesa,Paraná,1,0
Grp.D,1993-10-16,,Atlético Paranaense,Desportiva Ferroviária,2,2
Grp.B,1993-10-16,,Sport,Palmeiras,1,2
Grp.A,1993-10-16,,Bragantino,Flamengo,5,1
Grp.A,1993-10-16,,Corinthians,São Paulo,1,0
Grp.A,1993-10-17,,Botafogo,Cruzeiro,0,1
Grp.A,1993-10-17,,Bahia,Internacional,0,1
Grp.B,1993-10-17,,Grêmio,Guarani,0,1
Grp.B,1993-10-17,,Vasco,Fluminense,2,0
Grp.D,1993-10-17,,Criciúma,União São João,1,1
Grp.C,1993-10-17,,Remo,Vitória,2,0
Grp.C,1993-10-17,,Goiás,Paysandu,0,0
Grp.C,1993-10-17,,Santa Cruz,Ceará,3,0
Grp.C,1993-10-17,,Náutico,Fortaleza,3,1
Grp.D,1993-10-17,,Coritiba,América Mineiro,1,0
Grp.B,1993-10-18,,Santos,Atlético Mineiro,1,0
Grp.D,1993-10-20,,América Mineiro,Criciúma,0,0
Grp.D,1993-10-20,,Paraná,Coritiba,3,0
Grp.D,1993-10-20,,Atlético Paranaense,Portuguesa,0,0
Grp.C,1993-10-20,,Santa Cruz,Fortaleza,1,1
Grp.C,1993-10-20,,Vitória,Ceará,2,1
Grp.C,1993-10-20,,Náutico,Paysandu,0,0
Grp.D,1993-10-20,,União São João,Desportiva Ferroviária,2,0
Grp.B,1993-10-20,,Guarani,Vasco,2,0
Grp.C,1993-10-21,,Remo,Goiás,4,0
Grp.B,1993-10-23,,Vasco,Palmeiras,0,1
Grp.B,1993-10-23,,Atlético Mineiro,Fluminense,1,2
Grp.A,1993-10-23,16:00,Bragantino,São Paulo,0,0
Grp.D,1993-10-24,,Desportiva Ferroviária,Portuguesa,0,0
Grp.D,1993-10-24,,Criciúma,Paraná,0,1
Grp.B,1993-10-24,,Grêmio,Sport,2,1
Grp.D,1993-10-24,,União São João,América Mineiro,0,0
Grp.C,1993-10-24,,Santa Cruz,Goiás,3,1
Grp.C,1993-10-24,,Paysandu,Fortaleza,1,0
Grp.C,1993-10-24,,Ceará,Remo,2,1
Grp.B,1993-10-24,,Santos,Guarani,3,3
Grp.C,1993-10-24,,Vitória,Náutico,4,1
Grp.D,1993-10-24,,Coritiba,Atlético Paranaense,0,0
Grp.A,1993-10-24,,Flamengo,Cruzeiro,2,1
Grp.A,1993-10-25,,Internacional,Corinthians,1,1
Grp.D,1993-10-27,,Portuguesa,Coritiba,3,0
Grp.D,1993-10-27,,Atlético Paranaense,Criciúma,0,1
Grp.D,1993-10-27,,Paraná,União São João,1,0
Grp.D,1993-10-27,,América Mineiro,Desportiva Ferroviária,0,0
Grp.C,1993-10-27,,Náutico,Ceará,2,1
Grp.C,1993-10-27,,Vitória,Paysandu,5,2
Grp.C,1993-10-27,,Goiás,Fortaleza,0,0
Grp.C,1993-10-27,,Remo,Santa Cruz,3,1
Grp.B,1993-10-28,,Sport,Atlético Mineiro,2,1
Grp.A,1993-10-28,,Botafogo,Bragantino,1,1
Grp.B,1993-10-30,,Palmeiras,Grêmio,3,1
Grp.A,1993-10-30,,Internacional,Flamengo,2,0
Grp.A,1993-10-30,,Bahia,São Paulo,1,1
Grp.B,1993-10-31,,Fluminense,Santos,3,4
Grp.A,1993-10-31,,Corinthians,Botafogo,5,1
Grp.A,1993-10-31,,Cruzeiro,Bragantino,1,0
Grp.B,1993-11-02,,Guarani,Atlético Mineiro,2,0
Grp.B,1993-11-02,,Sport,Vasco,2,5
Grp.A,1993-11-03,,Botafogo,Internacional,2,0
Grp.A,1993-11-05,,Cruzeiro,São Paulo,1,1
Grp.A,1993-11-05,,Botafogo,Bahia,3,0
Grp.B,1993-11-06,,Atlético Mineiro,Palmeiras,2,3
POff,1993-11-07,,Paraná,Vitória,1,1
Grp.B,1993-11-07,,Santos,Grêmio,2,0
Grp.A,1993-11-07,,São Paulo,Flamengo,2,0
Grp.A,1993-11-07,,Cruzeiro,Bahia,6,0
POff,1993-11-07,,Remo,Portuguesa,5,2
Grp.A,1993-11-07,,Corinthians,Bragantino,2,1
Grp.B,1993-11-08,,Fluminense,Guarani,1,2
Grp.A,1993-11-10,,Corinthians,Cruzeiro,2,1
Grp.B,1993-11-10,,Palmeiras,Santos,0,1
Grp.B,1993-11-11,,Grêmio,Vasco,4,1
Grp.B,1993-11-11,,Fluminense,Sport,0,0
Grp.A,1993-11-12,,Flamengo,Botafogo,2,0
Grp.A,1993-11-12,21:30,Internacional,São Paulo,1,1
Grp.B,1993-11-13,,Guarani,Sport,2,0
Grp.A,1993-11-14,,Cruzeiro,Internacional,4,1
POff,1993-11-14,,Portuguesa,Remo,2,0
Grp.A,1993-11-14,,Bragantino,Bahia,2,2
Grp.B,1993-11-14,,Palmeiras,Fluminense,2,1
Grp.B,1993-11-14,,Grêmio,Atlético Mineiro,2,0
Grp.A,1993-11-14,,Flamengo,Corinthians,1,1
Grp.A,1993-11-14,,São Paulo,Botafogo,1,0
Grp.B,1993-11-14,,Vasco,Santos,1,1
POff,1993-11-14,,Vitória,Paraná,0,0
Grp.B,1993-11-19,,Guarani,São Paulo,0,1
Grp.A,1993-11-20,,Vitória,Flamengo,1,0
Grp.A,1993-11-20,,Corinthians,Santos,3,2
Grp.B,1993-11-21,,Palmeiras,São Paulo,1,1
Grp.B,1993-11-22,,Remo,Guarani,1,1
Grp.A,1993-11-24,,Vitória,Corinthians,2,1
Grp.B,1993-11-25,,Guarani,Palmeiras,1,2
Grp.A,1993-11-26,,Flamengo,Santos,1,1
Grp.B,1993-11-26,,São Paulo,Remo,2,0
Grp.B,1993-11-28,,Remo,Palmeiras,1,2
Grp.B,1993-11-28,,São Paulo,Guarani,3,2
Grp.A,1993-11-28,,Flamengo,Corinthians,1,1
Grp.A,1993-11-28,,Santos,Vitória,3,3
Grp.B,1993-12-01,,Palmeiras,Guarani,3,0
Grp.A,1993-12-01,,Vitória,Santos,2,2
Grp.A,1993-12-01,,Corinthians,Flamengo,2,2
Grp.B,1993-12-01,21:30,Remo,São Paulo,0,1
Grp.A,1993-12-04,,Santos,Flamengo,2,1
Grp.B,1993-12-04,,São Paulo,Palmeiras,0,2
Grp.A,1993-12-05,,Corinthians,Vitória,2,2
Grp.B,1993-12-05,,Guarani,Remo,8,2
Grp.A,1993-12-08,,Flamengo,Vitória,1,1
Grp.B,1993-12-08,,Palmeiras,Remo,0,0
Grp.A,1993-12-08,,Santos,Corinthians,1,2
F,1993-12-12,15:00,Vitória,Palmeiras,0,1
F,1993-12-19,15:00,Palmeiras,Vitória,2,0
Grp.A,1994-08-13,,Sport,Flamengo,1,1
Grp.C,1994-08-14,,Guarani,Cruzeiro,2,0
Grp.D,1994-08-14,,Palmeiras,Paraná,4,1
Grp.D,1994-08-14,,Internacional,União São João,2,0
Grp.D,1994-08-14,,Fluminense,Náutico,3,1
Grp.C,1994-08-14,,Santos,Remo,1,0
Grp.C,1994-08-14,,Bahia,Vasco,0,0
Grp.B,1994-08-14,,Paysandu,São Paulo,0,0
Grp.A,1994-08-14,,Bragantino,Grêmio,0,0
Grp.B,1994-08-14,,Botafogo,Vitória,1,1
Grp.B,1994-08-14,,Atlético Mineiro,Portuguesa,0,0
Grp.B,1994-08-17,,Portuguesa,Botafogo,0,0
Grp.A,1994-08-17,,Corinthians,Sport,1,1
Grp.A,1994-08-17,,Flamengo,Bragantino,2,1
Grp.A,1994-08-17,,Grêmio,Criciúma,2,1
Grp.C,1994-08-17,,Vasco,Guarani,3,1
Grp.D,1994-08-17,,Náutico,Palmeiras,1,3
Grp.C,1994-08-17,,Cruzeiro,Santos,0,0
Grp.D,1994-08-17,,União São João,Fluminense,1,0
Grp.D,1994-08-17,,Paraná,Internacional,1,1
Grp.C,1994-08-17,,Remo,Bahia,1,1
Grp.B,1994-08-18,,Vitória,Paysandu,0,1
Grp.B,1994-08-18,,São Paulo,Atlético Mineiro,1,0
Grp.B,1994-08-20,,Botafogo,São Paulo,4,0
Grp.C,1994-08-20,,Santos,Vasco,2,0
Grp.D,1994-08-21,,Internacional,Palmeiras,0,2
Grp.C,1994-08-21,,Bahia,Guarani,0,2
Grp.D,1994-08-21,,Fluminense,Paraná,2,1
Grp.D,1994-08-21,,Náutico,União São João,0,1
Grp.A,1994-08-21,,Criciúma,Flamengo,1,1
Grp.A,1994-08-21,,Corinthians,Grêmio,2,2
Grp.A,1994-08-21,,Bragantino,Sport,0,1
Grp.B,1994-08-21,,Atlético Mineiro,Paysandu,1,3
Grp.B,1994-08-21,,Portuguesa,Vitória,1,0
Grp.C,1994-08-21,,Remo,Cruzeiro,2,1
Grp.B,1994-08-24,,Paysandu,Portuguesa,0,0
Grp.A,1994-08-24,,Sport,Criciúma,1,1
Grp.A,1994-08-24,,Bragantino,Corinthians,0,1
Grp.B,1994-08-24,,Botafogo,Atlético Mineiro,2,1
Grp.C,1994-08-24,,Guarani,Remo,1,0
Grp.D,1994-08-24,,Palmeiras,União São João,5,1
Grp.D,1994-08-24,,Fluminense,Internacional,2,1
Grp.C,1994-08-24,,Santos,Bahia,3,0
Grp.A,1994-08-24,,Grêmio,Flamengo,2,0
Grp.C,1994-08-24,,Cruzeiro,Vasco,1,1
Grp.D,1994-08-25,,Paraná,Náutico,1,1
Grp.D,1994-08-27,,Palmeiras,Fluminense,1,0
Grp.C,1994-08-27,,Guarani,Santos,4,0
Grp.A,1994-08-28,,Sport,Grêmio,0,1
Grp.A,1994-08-28,,Criciúma,Bragantino,1,1
Grp.B,1994-08-28,,São Paulo,Portuguesa,2,0
Grp.C,1994-08-28,,Bahia,Cruzeiro,2,1
Grp.A,1994-08-28,,Flamengo,Corinthians,5,2
Grp.B,1994-08-28,,Paysandu,Botafogo,2,0
Grp.D,1994-08-28,,União São João,Paraná,1,2
Grp.D,1994-08-28,,Internacional,Náutico,5,0
Grp.B,1994-08-28,,Atlético Mineiro,Vitória,3,1
Grp.C,1994-08-28,,Vasco,Remo,3,0
Grp.D,1994-08-31,,Internacional,Fluminense,3,0
Grp.C,1994-08-31,,Vasco,Cruzeiro,1,0
Grp.C,1994-08-31,,Remo,Guarani,0,2
Grp.C,1994-08-31,,Bahia,Santos,2,1
Grp.A,1994-08-31,,Flamengo,Grêmio,2,2
Grp.B,1994-08-31,,Atlético Mineiro,Botafogo,0,2
Grp.A,1994-08-31,,Corinthians,Bragantino,6,1
Grp.A,1994-09-01,,Criciúma,Sport,5,0
Grp.B,1994-09-01,,Portuguesa,Paysandu,3,1
Grp.B,1994-09-01,,São Paulo,Vitória,2,2
Grp.D,1994-09-01,,Náutico,Paraná,0,0
Grp.D,1994-09-03,,Fluminense,Palmeiras,1,1
Grp.A,1994-09-03,,Corinthians,Flamengo,1,0
Grp.C,1994-09-04,,Cruzeiro,Bahia,2,1
Grp.C,1994-09-04,,Santos,Guarani,1,0
Grp.C,1994-09-04,,Remo,Vasco,0,1
Grp.B,1994-09-04,,Portuguesa,São Paulo,0,0
Grp.A,1994-09-04,,Grêmio,Sport,1,1
Grp.B,1994-09-04,,Vitória,Atlético Mineiro,1,1
Grp.B,1994-09-04,,Botafogo,Paysandu,5,2
Grp.D,1994-09-04,,Paraná,União São João,2,1
Grp.D,1994-09-07,,União São João,Palmeiras,0,1
Grp.B,1994-09-07,,Vitória,São Paulo,1,1
Grp.A,1994-09-07,,Bragantino,Criciúma,1,0
Grp.D,1994-09-07,,Náutico,Internacional,1,1
Grp.C,1994-09-07,,Guarani,Bahia,1,1
Grp.B,1994-09-07,,Paysandu,Atlético Mineiro,0,2
Grp.A,1994-09-10,,Grêmio,Corinthians,0,1
Grp.B,1994-09-10,,São Paulo,Botafogo,4,1
Grp.C,1994-09-11,,Vasco,Santos,0,0
Grp.D,1994-09-11,,Palmeiras,Internacional,1,0
Grp.D,1994-09-11,,Paraná,Fluminense,2,3
Grp.C,1994-09-11,,Cruzeiro,Remo,0,1
Grp.B,1994-09-11,,Vitória,Portuguesa,0,0
Grp.A,1994-09-11,,Flamengo,Criciúma,1,1
Grp.A,1994-09-11,,Sport,Bragantino,4,3
Grp.C,1994-09-14,,Bahia,Remo,1,0
Grp.D,1994-09-15,,União São João,Náutico,0,0
Grp.B,1994-09-17,,Atlético Mineiro,São Paulo,0,0
Grp.C,1994-09-17,,Guarani,Vasco,2,1
Grp.B,1994-09-18,,Paysandu,Vitória,3,1
Grp.D,1994-09-18,,Palmeiras,Náutico,4,1
Grp.D,1994-09-18,,Internacional,Paraná,1,3
Grp.D,1994-09-18,,Fluminense,União São João,2,2
Grp.C,1994-09-18,,Santos,Cruzeiro,4,1
Grp.B,1994-09-18,,Botafogo,Portuguesa,1,0
Grp.A,1994-09-18,,Sport,Corinthians,2,0
Grp.A,1994-09-18,,Bragantino,Flamengo,0,1
Grp.A,1994-09-18,,Criciúma,Grêmio,1,0
Grp.B,1994-09-24,,São Paulo,Paysandu,1,2
Grp.D,1994-09-24,,Paraná,Palmeiras,2,4
Grp.D,1994-09-24,,Náutico,Fluminense,2,1
Grp.D,1994-09-24,,União São João,Internacional,3,0
Grp.C,1994-09-25,,Vasco,Bahia,2,3
Grp.C,1994-09-25,,Remo,Santos,1,4
